
@relation xalan-2.6

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute numDefects numeric

@data
12.000000,1.000000,0.000000,3.000000,44.000000,64.000000,1.000000,2.000000,0.000000,0.981818,586.000000,1.000000,0.000000,0.000000,0.318182,0.000000,0.000000,47.416667,8.000000,1.833300,0
3.000000,3.000000,0.000000,0.000000,4.000000,1.000000,0.000000,0.000000,2.000000,0.500000,1248.000000,1.000000,0.000000,0.974359,1.000000,0.000000,0.000000,414.666667,1.000000,0.333300,1
5.000000,3.000000,0.000000,1.000000,16.000000,8.000000,0.000000,1.000000,3.000000,1.247951,4275.000000,0.000000,0.000000,0.926829,0.333333,0.000000,0.000000,805.200000,2.000000,0.800000,1
9.000000,2.000000,0.000000,9.000000,23.000000,36.000000,9.000000,9.000000,0.000000,2.000000,82.000000,0.000000,0.000000,0.529412,0.444444,0.000000,0.000000,8.111111,1.000000,0.888900,0
22.000000,1.000000,0.000000,3.000000,56.000000,221.000000,1.000000,2.000000,20.000000,0.964286,385.000000,1.000000,1.000000,0.000000,0.143939,0.000000,0.000000,16.318182,2.000000,1.000000,0
3.000000,3.000000,0.000000,0.000000,4.000000,1.000000,0.000000,0.000000,2.000000,0.500000,195.000000,1.000000,0.000000,0.974359,1.000000,0.000000,0.000000,63.666667,1.000000,0.333300,1
3.000000,4.000000,0.000000,1.000000,4.000000,1.000000,0.000000,1.000000,2.000000,0.500000,575.000000,0.000000,0.000000,0.976190,1.000000,0.000000,0.000000,190.333333,1.000000,0.333300,1
9.000000,2.000000,0.000000,9.000000,23.000000,36.000000,9.000000,9.000000,0.000000,2.000000,82.000000,0.000000,0.000000,0.529412,0.444444,0.000000,0.000000,8.111111,1.000000,0.888900,0
7.000000,3.000000,3.000000,18.000000,25.000000,0.000000,10.000000,11.000000,7.000000,0.416667,175.000000,1.000000,2.000000,0.934211,0.357143,2.000000,4.000000,23.714286,3.000000,1.142900,0
13.000000,4.000000,1.000000,17.000000,51.000000,40.000000,2.000000,15.000000,13.000000,0.638889,379.000000,0.666667,3.000000,0.946903,0.188034,4.000000,11.000000,27.923077,2.000000,1.153800,2
13.000000,4.000000,1.000000,4.000000,26.000000,8.000000,2.000000,2.000000,12.000000,0.541667,257.000000,0.500000,0.000000,0.771429,0.269231,2.000000,4.000000,18.615385,5.000000,1.846200,0
4.000000,3.000000,0.000000,6.000000,5.000000,0.000000,6.000000,0.000000,2.000000,1.095238,54.000000,0.000000,0.000000,0.944444,0.666667,0.000000,0.000000,10.750000,1.000000,0.250000,0
1.000000,1.000000,0.000000,2.000000,1.000000,0.000000,2.000000,0.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0
12.000000,4.000000,0.000000,4.000000,22.000000,4.000000,1.000000,3.000000,11.000000,0.484848,148.000000,0.333333,0.000000,0.921875,0.250000,3.000000,15.000000,11.083333,2.000000,1.000000,0
5.000000,6.000000,0.000000,5.000000,13.000000,0.000000,1.000000,5.000000,3.000000,0.250000,129.000000,1.000000,0.000000,0.979021,0.366667,1.000000,1.000000,24.600000,17.000000,4.000000,0
10.000000,3.000000,0.000000,6.000000,12.000000,37.000000,6.000000,2.000000,10.000000,0.888889,52.000000,1.000000,0.000000,0.956098,0.400000,1.000000,1.000000,3.800000,1.000000,0.900000,0
3.000000,4.000000,0.000000,1.000000,4.000000,1.000000,0.000000,1.000000,2.000000,0.500000,314.000000,0.000000,0.000000,0.976190,1.000000,0.000000,0.000000,103.333333,1.000000,0.333300,1
16.000000,1.000000,0.000000,60.000000,34.000000,0.000000,60.000000,2.000000,12.000000,1.027160,476.000000,0.046296,0.000000,0.000000,0.411111,0.000000,0.000000,22.000000,3.000000,0.687500,2
8.000000,2.000000,0.000000,3.000000,35.000000,0.000000,1.000000,2.000000,7.000000,0.500000,172.000000,1.000000,1.000000,0.829268,0.250000,1.000000,6.000000,20.250000,2.000000,1.125000,2
5.000000,3.000000,0.000000,1.000000,16.000000,8.000000,0.000000,1.000000,3.000000,1.247951,4275.000000,0.000000,0.000000,0.926829,0.333333,0.000000,0.000000,805.200000,2.000000,0.800000,1
8.000000,1.000000,1.000000,34.000000,22.000000,18.000000,34.000000,0.000000,6.000000,0.828571,183.000000,1.000000,0.000000,0.000000,0.314286,0.000000,0.000000,21.250000,7.000000,1.875000,2
11.000000,1.000000,1.000000,2.000000,20.000000,53.000000,2.000000,1.000000,0.000000,0.900000,90.000000,1.000000,0.000000,0.000000,0.400000,0.000000,0.000000,7.090909,2.000000,0.909100,0
8.000000,2.000000,0.000000,4.000000,11.000000,0.000000,2.000000,2.000000,8.000000,0.214286,105.000000,1.000000,0.000000,0.722222,0.500000,1.000000,6.000000,11.875000,4.000000,1.125000,0
12.000000,1.000000,0.000000,83.000000,12.000000,66.000000,83.000000,0.000000,12.000000,1.090909,13.000000,0.000000,0.000000,0.000000,0.416667,0.000000,0.000000,0.000000,1.000000,1.000000,0
14.000000,1.000000,0.000000,3.000000,21.000000,31.000000,3.000000,0.000000,12.000000,0.717949,344.000000,1.000000,0.000000,0.000000,0.512821,0.000000,0.000000,23.142857,3.000000,0.857100,0
5.000000,3.000000,0.000000,17.000000,28.000000,0.000000,3.000000,15.000000,4.000000,0.250000,129.000000,1.000000,1.000000,0.933333,0.333333,1.000000,5.000000,24.400000,5.000000,1.800000,0
4.000000,5.000000,0.000000,4.000000,6.000000,0.000000,2.000000,2.000000,3.000000,0.333333,23.000000,1.000000,0.000000,0.986486,0.500000,0.000000,0.000000,4.500000,1.000000,0.750000,0
3.000000,4.000000,0.000000,1.000000,4.000000,1.000000,0.000000,1.000000,2.000000,0.500000,426.000000,0.000000,0.000000,0.976190,1.000000,0.000000,0.000000,140.666667,1.000000,0.333300,1
11.000000,1.000000,1.000000,3.000000,20.000000,53.000000,3.000000,1.000000,0.000000,0.900000,90.000000,1.000000,0.000000,0.000000,0.400000,0.000000,0.000000,7.090909,2.000000,0.909100,0
9.000000,3.000000,0.000000,57.000000,49.000000,0.000000,34.000000,24.000000,8.000000,0.583333,546.000000,1.000000,2.000000,0.910256,0.312500,2.000000,8.000000,59.333333,5.000000,1.333300,1
5.000000,3.000000,2.000000,18.000000,16.000000,8.000000,18.000000,0.000000,3.000000,1.243750,1199.000000,0.000000,0.000000,0.926829,0.333333,0.000000,0.000000,222.800000,2.000000,0.800000,2
3.000000,4.000000,0.000000,1.000000,4.000000,1.000000,0.000000,1.000000,2.000000,0.500000,595.000000,0.000000,0.000000,0.976190,1.000000,0.000000,0.000000,197.000000,1.000000,0.333300,1
2.000000,5.000000,0.000000,5.000000,7.000000,1.000000,0.000000,5.000000,2.000000,2.000000,36.000000,0.000000,0.000000,0.982456,0.750000,1.000000,6.000000,17.000000,1.000000,0.500000,0
14.000000,2.000000,0.000000,11.000000,29.000000,0.000000,9.000000,2.000000,14.000000,0.269231,332.000000,1.000000,1.000000,0.785714,0.410714,1.000000,1.000000,22.571429,6.000000,1.642900,0
5.000000,3.000000,0.000000,1.000000,16.000000,8.000000,0.000000,1.000000,3.000000,1.247951,4275.000000,0.000000,0.000000,0.926829,0.333333,0.000000,0.000000,805.200000,2.000000,0.800000,1
1.000000,2.000000,0.000000,1.000000,2.000000,0.000000,0.000000,1.000000,1.000000,2.000000,338.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0
5.000000,3.000000,0.000000,6.000000,12.000000,10.000000,3.000000,3.000000,5.000000,2.000000,44.000000,0.000000,0.000000,0.980000,0.700000,2.000000,4.000000,7.800000,1.000000,0.800000,2
3.000000,2.000000,0.000000,3.000000,5.000000,3.000000,1.000000,2.000000,0.000000,2.000000,24.000000,0.000000,0.000000,0.500000,0.555556,0.000000,0.000000,7.000000,2.000000,1.333300,0
6.000000,3.000000,0.000000,28.000000,55.000000,3.000000,2.000000,27.000000,5.000000,0.600000,318.000000,1.000000,2.000000,0.918033,0.361111,1.000000,6.000000,51.666667,9.000000,2.666700,0
3.000000,3.000000,0.000000,0.000000,4.000000,1.000000,0.000000,0.000000,2.000000,0.500000,234.000000,1.000000,0.000000,0.974359,1.000000,0.000000,0.000000,76.666667,1.000000,0.333300,1
9.000000,5.000000,0.000000,7.000000,26.000000,28.000000,1.000000,6.000000,5.000000,0.500000,207.000000,1.000000,1.000000,0.927928,0.416667,2.000000,8.000000,21.888889,4.000000,1.777800,0
7.000000,1.000000,0.000000,12.000000,37.000000,21.000000,5.000000,7.000000,7.000000,2.000000,250.000000,0.000000,0.000000,0.000000,0.404762,0.000000,0.000000,34.714286,4.000000,1.285700,3
7.000000,5.000000,2.000000,8.000000,24.000000,21.000000,2.000000,7.000000,2.000000,2.000000,163.000000,0.000000,0.000000,0.976563,0.371429,2.000000,4.000000,22.285714,11.000000,1.857100,0
7.000000,2.000000,0.000000,18.000000,35.000000,7.000000,1.000000,18.000000,6.000000,0.666667,196.000000,1.000000,1.000000,0.900000,0.253968,1.000000,5.000000,26.571429,5.000000,1.571400,0
4.000000,1.000000,0.000000,6.000000,4.000000,6.000000,6.000000,1.000000,4.000000,2.000000,4.000000,0.000000,0.000000,0.000000,0.625000,0.000000,0.000000,0.000000,1.000000,1.000000,0
2.000000,1.000000,0.000000,1.000000,23.000000,1.000000,1.000000,0.000000,2.000000,2.000000,145.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,71.500000,8.000000,4.000000,0
3.000000,4.000000,0.000000,9.000000,29.000000,3.000000,2.000000,9.000000,2.000000,2.000000,107.000000,0.000000,0.000000,0.990566,0.666667,1.000000,1.000000,34.666667,1.000000,0.666700,2
5.000000,3.000000,0.000000,1.000000,16.000000,8.000000,0.000000,1.000000,3.000000,1.247951,4275.000000,0.000000,0.000000,0.926829,0.333333,0.000000,0.000000,805.200000,2.000000,0.800000,1
1.000000,1.000000,0.000000,3.000000,1.000000,0.000000,1.000000,2.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0
3.000000,3.000000,0.000000,7.000000,7.000000,3.000000,2.000000,5.000000,3.000000,2.000000,25.000000,0.000000,0.000000,0.953488,0.555556,1.000000,1.000000,7.333333,1.000000,0.666700,0
10.000000,5.000000,0.000000,9.000000,16.000000,27.000000,1.000000,8.000000,9.000000,0.844444,79.000000,1.000000,0.000000,0.945205,0.263889,2.000000,5.000000,6.400000,2.000000,0.900000,0
22.000000,1.000000,1.000000,5.000000,38.000000,67.000000,2.000000,3.000000,21.000000,0.873016,384.000000,0.166667,2.000000,0.000000,0.327273,0.000000,0.000000,16.181818,8.000000,1.545500,0
9.000000,2.000000,0.000000,9.000000,23.000000,36.000000,9.000000,9.000000,0.000000,2.000000,82.000000,0.000000,0.000000,0.529412,0.444444,0.000000,0.000000,8.111111,1.000000,0.888900,0
17.000000,1.000000,0.000000,45.000000,39.000000,0.000000,30.000000,16.000000,17.000000,0.312500,435.000000,1.000000,1.000000,0.000000,0.165441,0.000000,0.000000,24.470588,4.000000,2.352900,2
81.000000,6.000000,0.000000,58.000000,232.000000,3062.000000,11.000000,54.000000,66.000000,0.962931,2222.000000,1.000000,5.000000,0.721429,0.129167,3.000000,8.000000,26.074074,10.000000,2.037000,1
3.000000,4.000000,0.000000,1.000000,4.000000,1.000000,0.000000,1.000000,2.000000,0.500000,314.000000,0.000000,0.000000,0.976190,1.000000,0.000000,0.000000,103.333333,1.000000,0.333300,1
5.000000,3.000000,0.000000,1.000000,16.000000,8.000000,0.000000,1.000000,3.000000,1.247951,4275.000000,0.000000,0.000000,0.926829,0.333333,0.000000,0.000000,805.200000,2.000000,0.800000,1
3.000000,4.000000,0.000000,1.000000,4.000000,1.000000,0.000000,1.000000,2.000000,0.500000,583.000000,0.000000,0.000000,0.976190,1.000000,0.000000,0.000000,193.000000,1.000000,0.333300,1
1.000000,4.000000,0.000000,3.000000,2.000000,0.000000,3.000000,0.000000,0.000000,2.000000,5.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0
3.000000,1.000000,0.000000,3.000000,7.000000,3.000000,3.000000,0.000000,3.000000,2.000000,33.000000,0.000000,0.000000,0.000000,0.555556,0.000000,0.000000,10.000000,3.000000,1.666700,1
15.000000,3.000000,11.000000,21.000000,50.000000,101.000000,16.000000,7.000000,10.000000,0.821429,294.000000,1.000000,2.000000,0.933333,0.348148,0.000000,0.000000,18.466667,1.000000,0.933300,1
8.000000,3.000000,0.000000,12.000000,33.000000,8.000000,1.000000,11.000000,8.000000,0.428571,163.000000,1.000000,1.000000,0.965517,0.300000,2.000000,5.000000,19.250000,16.000000,2.750000,3
3.000000,2.000000,1.000000,31.000000,28.000000,3.000000,22.000000,29.000000,3.000000,2.000000,226.000000,0.000000,0.000000,0.989130,0.761905,0.000000,0.000000,74.333333,5.000000,1.666700,2
5.000000,3.000000,0.000000,15.000000,39.000000,4.000000,0.000000,15.000000,4.000000,0.500000,225.000000,1.000000,1.000000,0.937500,0.360000,2.000000,5.000000,43.800000,12.000000,3.000000,0
30.000000,1.000000,1.000000,9.000000,33.000000,0.000000,9.000000,0.000000,30.000000,0.422414,933.000000,1.000000,0.000000,0.000000,0.400000,0.000000,0.000000,29.966667,5.000000,2.166700,1
1.000000,1.000000,0.000000,27.000000,1.000000,0.000000,26.000000,1.000000,1.000000,2.000000,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0
14.000000,1.000000,0.000000,24.000000,26.000000,15.000000,22.000000,2.000000,11.000000,0.933110,405.000000,0.391304,4.000000,0.000000,0.461538,0.000000,0.000000,26.285714,11.000000,2.071400,1
2.000000,5.000000,0.000000,8.000000,14.000000,1.000000,1.000000,7.000000,1.000000,2.000000,50.000000,0.000000,0.000000,0.995283,0.625000,2.000000,2.000000,24.000000,1.000000,0.500000,0
60.000000,1.000000,0.000000,25.000000,152.000000,1408.000000,21.000000,8.000000,53.000000,0.903344,1394.000000,0.837838,3.000000,0.000000,0.115476,0.000000,0.000000,21.616667,15.000000,1.750000,2
18.000000,5.000000,0.000000,19.000000,48.000000,13.000000,5.000000,15.000000,16.000000,0.735294,244.000000,1.000000,2.000000,0.858333,0.185185,4.000000,14.000000,12.333333,3.000000,1.388900,1
5.000000,3.000000,0.000000,15.000000,40.000000,4.000000,1.000000,15.000000,4.000000,0.500000,224.000000,1.000000,1.000000,0.937500,0.360000,2.000000,5.000000,43.600000,12.000000,3.000000,0
3.000000,3.000000,0.000000,0.000000,4.000000,1.000000,0.000000,0.000000,2.000000,0.500000,1248.000000,1.000000,0.000000,0.974359,1.000000,0.000000,0.000000,414.666667,1.000000,0.333300,1
9.000000,2.000000,0.000000,9.000000,23.000000,36.000000,9.000000,9.000000,0.000000,2.000000,82.000000,0.000000,0.000000,0.529412,0.444444,0.000000,0.000000,8.111111,1.000000,0.888900,0
5.000000,1.000000,0.000000,1.000000,9.000000,0.000000,1.000000,0.000000,5.000000,0.500000,41.000000,1.000000,0.000000,0.000000,0.466667,0.000000,0.000000,6.800000,1.000000,0.800000,0
1.000000,1.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,2.000000,16.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,12.000000,0.000000,0.000000,0
2.000000,3.000000,0.000000,4.000000,4.000000,1.000000,1.000000,3.000000,2.000000,2.000000,13.000000,0.000000,0.000000,0.976190,0.750000,1.000000,1.000000,5.500000,1.000000,0.500000,0
15.000000,1.000000,0.000000,3.000000,16.000000,103.000000,2.000000,1.000000,13.000000,0.928571,47.000000,1.000000,1.000000,0.000000,0.380952,0.000000,0.000000,2.066667,1.000000,0.866700,0
9.000000,1.000000,0.000000,14.000000,71.000000,8.000000,0.000000,14.000000,6.000000,0.762500,670.000000,1.000000,1.000000,0.000000,0.270833,0.000000,0.000000,72.333333,17.000000,3.888900,1
5.000000,2.000000,0.000000,5.000000,12.000000,0.000000,1.000000,4.000000,4.000000,0.000000,34.000000,0.000000,0.000000,0.750000,0.400000,0.000000,0.000000,5.600000,1.000000,0.800000,0
15.000000,1.000000,0.000000,8.000000,51.000000,79.000000,3.000000,5.000000,5.000000,0.869748,591.000000,0.647059,1.000000,0.000000,0.385714,0.000000,0.000000,37.266667,7.000000,1.666700,2
5.000000,2.000000,0.000000,1.000000,18.000000,10.000000,1.000000,0.000000,5.000000,2.000000,107.000000,0.000000,0.000000,0.888889,0.600000,1.000000,2.000000,20.400000,4.000000,1.800000,0
10.000000,2.000000,0.000000,3.000000,15.000000,5.000000,1.000000,3.000000,10.000000,0.555556,65.000000,1.000000,1.000000,0.590909,0.350000,1.000000,6.000000,5.300000,2.000000,1.000000,0
8.000000,3.000000,0.000000,26.000000,59.000000,6.000000,3.000000,25.000000,7.000000,0.809524,314.000000,1.000000,3.000000,0.895522,0.300000,2.000000,5.000000,37.500000,9.000000,2.500000,1
3.000000,3.000000,0.000000,0.000000,4.000000,1.000000,0.000000,0.000000,2.000000,0.500000,1248.000000,1.000000,0.000000,0.974359,1.000000,0.000000,0.000000,414.666667,1.000000,0.333300,1
7.000000,3.000000,4.000000,9.000000,15.000000,0.000000,4.000000,6.000000,6.000000,0.166667,121.000000,1.000000,1.000000,0.970297,0.428571,0.000000,0.000000,16.142857,2.000000,1.000000,1
9.000000,5.000000,4.000000,12.000000,23.000000,6.000000,5.000000,8.000000,8.000000,0.375000,124.000000,0.000000,1.000000,0.875000,0.355556,4.000000,15.000000,12.666667,6.000000,1.777800,1
3.000000,1.000000,0.000000,13.000000,19.000000,3.000000,1.000000,13.000000,3.000000,2.000000,207.000000,0.000000,0.000000,0.000000,0.444444,0.000000,0.000000,68.000000,11.000000,5.333300,0
3.000000,3.000000,0.000000,7.000000,8.000000,3.000000,2.000000,5.000000,3.000000,2.000000,23.000000,0.000000,0.000000,0.952381,0.555556,1.000000,1.000000,6.666667,1.000000,0.666700,0
42.000000,1.000000,0.000000,3.000000,72.000000,375.000000,1.000000,2.000000,29.000000,0.780488,2044.000000,1.000000,0.000000,0.000000,0.226481,0.000000,0.000000,47.380952,33.000000,3.142900,1
3.000000,3.000000,0.000000,0.000000,4.000000,1.000000,0.000000,0.000000,2.000000,0.500000,234.000000,1.000000,0.000000,0.974359,1.000000,0.000000,0.000000,76.666667,1.000000,0.333300,1
3.000000,3.000000,0.000000,7.000000,7.000000,3.000000,2.000000,5.000000,3.000000,2.000000,25.000000,0.000000,0.000000,0.953488,0.555556,1.000000,1.000000,7.333333,1.000000,0.666700,0
74.000000,2.000000,3.000000,23.000000,189.000000,1615.000000,4.000000,20.000000,44.000000,0.855542,3057.000000,0.727273,3.000000,0.543750,0.154440,2.000000,12.000000,40.013514,12.000000,1.621600,9
7.000000,1.000000,0.000000,2.000000,10.000000,13.000000,0.000000,2.000000,2.000000,0.861111,99.000000,0.750000,2.000000,0.000000,0.571429,0.000000,0.000000,11.428571,1.000000,0.857100,0
2.000000,1.000000,0.000000,11.000000,12.000000,0.000000,4.000000,7.000000,2.000000,0.400000,116.000000,1.000000,4.000000,0.000000,0.625000,0.000000,0.000000,54.500000,9.000000,4.500000,1
3.000000,5.000000,0.000000,6.000000,11.000000,3.000000,0.000000,6.000000,3.000000,2.000000,45.000000,0.000000,0.000000,0.964912,0.666667,2.000000,7.000000,14.000000,1.000000,0.666700,0
10.000000,2.000000,0.000000,3.000000,21.000000,0.000000,0.000000,3.000000,10.000000,0.629630,99.000000,1.000000,1.000000,0.590909,0.350000,1.000000,7.000000,8.600000,2.000000,1.100000,0
11.000000,4.000000,1.000000,16.000000,45.000000,39.000000,9.000000,10.000000,9.000000,0.800000,333.000000,1.000000,0.000000,0.964286,0.309091,1.000000,2.000000,28.909091,4.000000,1.545500,0
3.000000,4.000000,0.000000,1.000000,4.000000,1.000000,0.000000,1.000000,2.000000,0.500000,499.000000,0.000000,0.000000,0.976190,1.000000,0.000000,0.000000,165.000000,1.000000,0.333300,1
3.000000,3.000000,0.000000,6.000000,7.000000,1.000000,1.000000,5.000000,3.000000,2.000000,42.000000,0.000000,0.000000,0.953488,0.833333,1.000000,6.000000,13.000000,1.000000,0.666700,0
5.000000,3.000000,0.000000,7.000000,17.000000,10.000000,1.000000,6.000000,5.000000,2.000000,69.000000,0.000000,0.000000,0.980000,0.466667,2.000000,6.000000,12.800000,1.000000,0.800000,2
78.000000,2.000000,0.000000,168.000000,143.000000,2203.000000,152.000000,21.000000,76.000000,0.934524,1065.000000,0.791667,13.000000,0.200000,0.069930,0.000000,0.000000,12.346154,5.000000,1.282100,2
9.000000,1.000000,0.000000,7.000000,29.000000,12.000000,5.000000,2.000000,8.000000,0.625000,605.000000,1.000000,0.000000,0.000000,0.416667,0.000000,0.000000,65.888889,7.000000,2.555600,0
0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
5.000000,2.000000,0.000000,27.000000,43.000000,0.000000,5.000000,25.000000,2.000000,0.250000,2423.000000,1.000000,0.000000,0.875000,0.700000,1.000000,1.000000,483.400000,2.000000,1.000000,0
2.000000,5.000000,0.000000,8.000000,8.000000,1.000000,1.000000,7.000000,2.000000,2.000000,57.000000,0.000000,0.000000,0.995327,0.625000,1.000000,1.000000,27.500000,1.000000,0.500000,0
4.000000,4.000000,7.000000,13.000000,24.000000,6.000000,8.000000,5.000000,3.000000,2.000000,96.000000,0.000000,0.000000,0.985915,0.550000,1.000000,2.000000,23.000000,1.000000,0.750000,1
9.000000,2.000000,0.000000,9.000000,23.000000,36.000000,9.000000,9.000000,0.000000,2.000000,82.000000,0.000000,0.000000,0.529412,0.444444,0.000000,0.000000,8.111111,1.000000,0.888900,0
19.000000,1.000000,0.000000,6.000000,46.000000,51.000000,1.000000,5.000000,16.000000,0.763889,405.000000,1.000000,0.000000,0.000000,0.218045,0.000000,0.000000,19.894737,3.000000,1.263200,0
3.000000,3.000000,0.000000,0.000000,4.000000,1.000000,0.000000,0.000000,2.000000,0.500000,1248.000000,1.000000,0.000000,0.974359,1.000000,0.000000,0.000000,414.666667,1.000000,0.333300,1
7.000000,3.000000,0.000000,89.000000,13.000000,0.000000,88.000000,2.000000,7.000000,0.083333,98.000000,0.000000,2.000000,0.850000,0.371429,1.000000,2.000000,12.714286,3.000000,0.714300,0
3.000000,5.000000,0.000000,9.000000,11.000000,3.000000,0.000000,9.000000,3.000000,2.000000,37.000000,0.000000,0.000000,0.990000,0.533333,3.000000,5.000000,11.333333,1.000000,0.333300,0
6.000000,1.000000,0.000000,9.000000,17.000000,9.000000,1.000000,8.000000,4.000000,0.685714,188.000000,1.000000,2.000000,0.000000,0.500000,0.000000,0.000000,29.166667,1.000000,0.500000,0
3.000000,3.000000,0.000000,0.000000,4.000000,1.000000,0.000000,0.000000,2.000000,0.500000,1248.000000,1.000000,0.000000,0.974359,1.000000,0.000000,0.000000,414.666667,1.000000,0.333300,1
1.000000,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,2.000000,26.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0
4.000000,3.000000,3.000000,57.000000,36.000000,6.000000,49.000000,31.000000,4.000000,2.000000,244.000000,0.000000,0.000000,0.978723,0.642857,0.000000,0.000000,60.000000,2.000000,1.000000,2
2.000000,4.000000,0.000000,11.000000,13.000000,1.000000,0.000000,11.000000,2.000000,2.000000,44.000000,0.000000,0.000000,0.989691,0.600000,2.000000,4.000000,21.000000,2.000000,1.000000,0
17.000000,1.000000,0.000000,3.000000,39.000000,62.000000,2.000000,1.000000,16.000000,0.757813,276.000000,1.000000,1.000000,0.000000,0.441176,0.000000,0.000000,14.764706,4.000000,1.470600,0
43.000000,1.000000,0.000000,14.000000,90.000000,783.000000,4.000000,10.000000,1.000000,0.960784,1949.000000,0.205882,2.000000,0.000000,0.333333,0.000000,0.000000,43.534884,10.000000,1.325600,2
8.000000,3.000000,0.000000,18.000000,18.000000,4.000000,7.000000,11.000000,5.000000,0.571429,75.000000,1.000000,0.000000,0.922078,0.325000,2.000000,8.000000,8.125000,1.000000,0.750000,0
13.000000,3.000000,0.000000,22.000000,45.000000,0.000000,8.000000,17.000000,10.000000,0.625000,361.000000,1.000000,0.000000,0.835821,0.269231,2.000000,6.000000,26.461538,10.000000,2.000000,1
14.000000,1.000000,0.000000,7.000000,17.000000,0.000000,7.000000,0.000000,13.000000,0.384615,165.000000,1.000000,0.000000,0.000000,0.404762,0.000000,0.000000,10.571429,2.000000,1.214300,0
3.000000,1.000000,0.000000,1.000000,9.000000,0.000000,1.000000,1.000000,2.000000,0.000000,67.000000,1.000000,1.000000,0.000000,0.500000,0.000000,0.000000,20.000000,3.000000,1.666700,0
2.000000,5.000000,0.000000,5.000000,9.000000,1.000000,0.000000,5.000000,2.000000,2.000000,43.000000,0.000000,0.000000,0.982143,0.750000,2.000000,7.000000,20.500000,1.000000,0.500000,0
3.000000,5.000000,0.000000,2.000000,4.000000,3.000000,1.000000,1.000000,0.000000,2.000000,10.000000,0.000000,0.000000,0.990950,1.000000,1.000000,1.000000,2.333333,1.000000,0.666700,0
17.000000,1.000000,0.000000,2.000000,24.000000,0.000000,2.000000,0.000000,16.000000,0.687500,622.000000,0.833333,0.000000,0.000000,0.291667,0.000000,0.000000,34.882353,10.000000,2.235300,0
2.000000,1.000000,1.000000,3.000000,4.000000,1.000000,3.000000,0.000000,2.000000,2.000000,9.000000,0.000000,0.000000,0.000000,0.750000,0.000000,0.000000,3.500000,1.000000,0.500000,0
3.000000,2.000000,0.000000,3.000000,5.000000,3.000000,1.000000,2.000000,0.000000,2.000000,18.000000,0.000000,0.000000,0.500000,0.555556,0.000000,0.000000,5.000000,2.000000,1.000000,0
6.000000,1.000000,0.000000,1.000000,16.000000,0.000000,0.000000,1.000000,5.000000,0.733333,88.000000,1.000000,0.000000,0.000000,0.333333,0.000000,0.000000,13.166667,1.000000,0.666700,0
5.000000,2.000000,0.000000,5.000000,12.000000,0.000000,1.000000,4.000000,4.000000,0.437500,119.000000,1.000000,3.000000,0.400000,0.400000,0.000000,0.000000,22.000000,7.000000,2.200000,1
82.000000,1.000000,2.000000,5.000000,83.000000,3321.000000,2.000000,3.000000,81.000000,1.012346,269.000000,1.000000,0.000000,0.000000,0.097561,0.000000,0.000000,2.268293,1.000000,0.987800,4
14.000000,1.000000,20.000000,22.000000,21.000000,53.000000,20.000000,2.000000,12.000000,0.794872,166.000000,1.000000,0.000000,0.000000,0.404762,0.000000,0.000000,10.428571,5.000000,1.428600,0
4.000000,4.000000,0.000000,17.000000,17.000000,0.000000,0.000000,17.000000,4.000000,0.666667,84.000000,1.000000,2.000000,0.969697,0.375000,3.000000,8.000000,19.500000,2.000000,1.000000,0
9.000000,2.000000,0.000000,4.000000,24.000000,0.000000,0.000000,4.000000,9.000000,0.625000,109.000000,1.000000,2.000000,0.619048,0.288889,1.000000,6.000000,10.777778,3.000000,1.222200,0
1.000000,5.000000,3.000000,7.000000,2.000000,0.000000,6.000000,1.000000,0.000000,2.000000,4.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0
